Post ID,Platform,User ID,Post Content,Post Date,Likes,Comments,Shares
6647,LinkedIn,1832,Content of post #6647 on LinkedIn,2025-01-21,2938,24,146
6648,TikTok,780,Content of post #6648 on TikTok,2023-06-01,3909,99,439
6649,Facebook,2517,Content of post #6649 on Facebook,2023-07-29,3056,40,55
6650,Twitter,27,Content of post #6650 on Twitter,2023-07-25,3502,93,83
6651,Facebook,4929,Content of post #6651 on Facebook,2024-03-03,2757,73,77
6652,LinkedIn,4502,Content of post #6652 on LinkedIn,2024-03-04,4438,177,130
6653,Facebook,2765,Content of post #6653 on Facebook,2023-07-06,666,118,122
6654,Instagram,699,Content of post #6654 on Instagram,2024-12-17,4291,37,374
6655,LinkedIn,3262,Content of post #6655 on LinkedIn,2023-07-25,3697,125,453
6656,Twitter,1844,Content of post #6656 on Twitter,2023-02-25,4958,157,432
6657,Facebook,1453,Content of post #6657 on Facebook,2025-01-17,1361,82,370
6658,TikTok,1252,Content of post #6658 on TikTok,2023-11-03,3426,196,362
6659,Facebook,317,Content of post #6659 on Facebook,2024-08-20,4761,75,155
6660,Facebook,813,Content of post #6660 on Facebook,2024-02-10,4728,101,3
6661,TikTok,4660,Content of post #6661 on TikTok,2025-01-08,4264,193,116
6662,TikTok,1058,Content of post #6662 on TikTok,2023-09-10,1549,133,191
6663,Twitter,4436,Content of post #6663 on Twitter,2023-04-21,111,186,127
6664,TikTok,3654,Content of post #6664 on TikTok,2024-02-09,2948,4,62
6665,TikTok,3246,Content of post #6665 on TikTok,2024-11-14,1280,13,321
6666,TikTok,3648,Content of post #6666 on TikTok,2023-02-06,1777,200,243
6667,Twitter,2715,Content of post #6667 on Twitter,2023-02-28,4768,196,266
6668,Instagram,2159,Content of post #6668 on Instagram,2024-11-23,231,1,138
6669,TikTok,172,Content of post #6669 on TikTok,2023-01-10,3199,142,318
6670,Twitter,1887,Content of post #6670 on Twitter,2023-04-25,4262,79,262
6671,LinkedIn,4963,Content of post #6671 on LinkedIn,2024-01-27,1563,144,254
6672,Twitter,423,Content of post #6672 on Twitter,2023-11-20,736,16,327
6673,TikTok,4226,Content of post #6673 on TikTok,2023-05-25,2433,36,146
6674,Twitter,3878,Content of post #6674 on Twitter,2023-05-21,1179,157,480
6675,Instagram,2754,Content of post #6675 on Instagram,2023-09-29,2377,122,285
6676,Facebook,2264,Content of post #6676 on Facebook,2023-11-12,152,132,312
6677,Instagram,4751,Content of post #6677 on Instagram,2023-05-23,2319,49,193
6678,Facebook,4356,Content of post #6678 on Facebook,2023-05-06,3167,31,249
6679,Instagram,3203,Content of post #6679 on Instagram,2023-01-31,356,109,164
6680,Instagram,4026,Content of post #6680 on Instagram,2024-05-15,4539,54,241
6681,LinkedIn,4843,Content of post #6681 on LinkedIn,2024-06-18,1128,68,205
6682,Facebook,1289,Content of post #6682 on Facebook,2023-01-13,895,177,310
6683,LinkedIn,2708,Content of post #6683 on LinkedIn,2023-06-10,4708,188,189
6684,TikTok,2721,Content of post #6684 on TikTok,2023-09-11,904,37,382
6685,TikTok,2327,Content of post #6685 on TikTok,2024-11-13,3962,176,480
6686,LinkedIn,3568,Content of post #6686 on LinkedIn,2023-11-07,269,200,169
6687,Facebook,1908,Content of post #6687 on Facebook,2023-09-22,2002,176,151
6688,Instagram,3493,Content of post #6688 on Instagram,2024-07-19,2463,175,218
6689,Twitter,2611,Content of post #6689 on Twitter,2024-01-22,3547,108,424
6690,Facebook,954,Content of post #6690 on Facebook,2024-11-05,34,23,442
6691,Instagram,1405,Content of post #6691 on Instagram,2024-12-12,625,50,441
6692,Facebook,2962,Content of post #6692 on Facebook,2023-11-23,604,24,483
6693,Facebook,488,Content of post #6693 on Facebook,2024-06-28,2891,46,436
6694,Facebook,3283,Content of post #6694 on Facebook,2024-07-11,2065,193,137
6695,Facebook,4320,Content of post #6695 on Facebook,2024-01-14,4559,177,245
6696,Twitter,4251,Content of post #6696 on Twitter,2024-04-12,3084,142,279
6697,Twitter,3203,Content of post #6697 on Twitter,2023-03-02,4496,51,463
6698,Facebook,4046,Content of post #6698 on Facebook,2024-01-26,4107,187,317
6699,TikTok,4069,Content of post #6699 on TikTok,2024-08-03,2448,153,240
6700,Instagram,4122,Content of post #6700 on Instagram,2023-12-09,4658,96,405
6701,LinkedIn,4887,Content of post #6701 on LinkedIn,2024-11-29,3228,138,102
6702,LinkedIn,2318,Content of post #6702 on LinkedIn,2024-07-09,2367,129,89
6703,LinkedIn,4364,Content of post #6703 on LinkedIn,2023-11-13,4447,125,84
6704,TikTok,4199,Content of post #6704 on TikTok,2024-12-28,1082,112,289
6705,TikTok,4291,Content of post #6705 on TikTok,2023-01-07,1110,111,427
6706,TikTok,2553,Content of post #6706 on TikTok,2023-02-08,4351,26,303
6707,Instagram,3648,Content of post #6707 on Instagram,2024-09-23,2262,75,152
6708,Facebook,1072,Content of post #6708 on Facebook,2024-06-01,3803,71,115
6709,Facebook,4753,Content of post #6709 on Facebook,2023-08-26,1954,2,369
6710,Instagram,4792,Content of post #6710 on Instagram,2023-08-01,890,74,362
6711,TikTok,1939,Content of post #6711 on TikTok,2024-04-02,3565,109,423
6712,TikTok,3642,Content of post #6712 on TikTok,2023-02-01,4452,58,50
6713,LinkedIn,3955,Content of post #6713 on LinkedIn,2024-09-04,502,103,428
6714,LinkedIn,26,Content of post #6714 on LinkedIn,2024-09-28,578,180,344
6715,Facebook,1064,Content of post #6715 on Facebook,2023-05-15,4018,3,419
6716,Instagram,1082,Content of post #6716 on Instagram,2024-12-03,2027,90,339
6717,Instagram,3071,Content of post #6717 on Instagram,2023-06-30,2191,12,318
6718,Facebook,823,Content of post #6718 on Facebook,2024-07-30,4698,37,64
6719,Facebook,3064,Content of post #6719 on Facebook,2024-01-10,4501,76,112
6720,Twitter,3092,Content of post #6720 on Twitter,2023-04-15,195,135,18
6721,Twitter,4671,Content of post #6721 on Twitter,2023-12-21,3148,107,459
6722,LinkedIn,1426,Content of post #6722 on LinkedIn,2023-06-01,413,78,120
6723,Twitter,4900,Content of post #6723 on Twitter,2023-02-07,190,75,239
6724,Instagram,4430,Content of post #6724 on Instagram,2023-06-03,529,20,156
6725,Twitter,556,Content of post #6725 on Twitter,2024-07-13,3920,39,411
6726,Facebook,2570,Content of post #6726 on Facebook,2024-02-10,4698,176,19
6727,Twitter,1449,Content of post #6727 on Twitter,2024-06-20,2630,179,196
6728,Instagram,21,Content of post #6728 on Instagram,2024-12-13,3184,8,499
6729,LinkedIn,2210,Content of post #6729 on LinkedIn,2024-10-30,4472,16,100
6730,LinkedIn,2606,Content of post #6730 on LinkedIn,2023-07-03,3106,106,406
6731,Facebook,2814,Content of post #6731 on Facebook,2023-01-18,1861,109,105
6732,LinkedIn,3451,Content of post #6732 on LinkedIn,2023-02-23,4086,60,229
6733,TikTok,4814,Content of post #6733 on TikTok,2025-01-06,4528,122,256
6734,Twitter,4137,Content of post #6734 on Twitter,2023-08-10,2652,13,426
6735,Twitter,3632,Content of post #6735 on Twitter,2023-05-30,1117,23,80
6736,Twitter,4056,Content of post #6736 on Twitter,2023-07-26,4085,181,123
6737,TikTok,2742,Content of post #6737 on TikTok,2024-06-09,981,195,306
6738,Facebook,3529,Content of post #6738 on Facebook,2023-04-05,4065,132,123
6739,TikTok,928,Content of post #6739 on TikTok,2023-12-01,4252,137,254
6740,Twitter,2170,Content of post #6740 on Twitter,2023-08-17,4464,159,453
6741,Facebook,1048,Content of post #6741 on Facebook,2023-04-17,3746,193,322
6742,Twitter,2839,Content of post #6742 on Twitter,2023-07-21,1094,99,143
6743,LinkedIn,2268,Content of post #6743 on LinkedIn,2024-01-07,61,96,104
6744,Instagram,1392,Content of post #6744 on Instagram,2023-06-22,4018,14,377
6745,Facebook,3936,Content of post #6745 on Facebook,2024-02-01,4446,187,58
6746,Twitter,2722,Content of post #6746 on Twitter,2024-08-31,4006,32,420
6747,TikTok,2693,Content of post #6747 on TikTok,2024-07-09,3272,121,499
6748,LinkedIn,3038,Content of post #6748 on LinkedIn,2024-02-13,1400,103,236
6749,Instagram,4779,Content of post #6749 on Instagram,2024-05-24,3760,1,305
6750,Facebook,922,Content of post #6750 on Facebook,2024-11-10,1464,23,113
6751,LinkedIn,3570,Content of post #6751 on LinkedIn,2024-03-13,3040,27,226
6752,Twitter,1170,Content of post #6752 on Twitter,2023-04-25,1008,126,471
6753,TikTok,998,Content of post #6753 on TikTok,2023-03-21,4879,89,105
6754,Instagram,4784,Content of post #6754 on Instagram,2024-05-21,913,53,434
6755,Twitter,615,Content of post #6755 on Twitter,2024-10-08,4219,174,322
6756,TikTok,4229,Content of post #6756 on TikTok,2024-09-07,703,165,286
6757,Facebook,4911,Content of post #6757 on Facebook,2024-03-03,3686,39,84
6758,Facebook,2166,Content of post #6758 on Facebook,2024-11-21,3524,173,370
6759,LinkedIn,1460,Content of post #6759 on LinkedIn,2023-03-26,2538,57,82
6760,Twitter,2029,Content of post #6760 on Twitter,2023-07-01,1408,188,333
6761,Twitter,4913,Content of post #6761 on Twitter,2023-01-25,2830,71,16
6762,Twitter,3329,Content of post #6762 on Twitter,2024-04-13,1923,42,35
6763,Facebook,4831,Content of post #6763 on Facebook,2023-12-25,2065,79,281
6764,Facebook,3420,Content of post #6764 on Facebook,2024-11-23,2789,130,46
6765,Facebook,2568,Content of post #6765 on Facebook,2024-05-30,1314,114,176
6766,Twitter,2931,Content of post #6766 on Twitter,2023-11-25,757,2,373
6767,Twitter,1686,Content of post #6767 on Twitter,2024-04-29,3895,43,133
6768,LinkedIn,3396,Content of post #6768 on LinkedIn,2024-12-14,636,43,287
6769,Facebook,2906,Content of post #6769 on Facebook,2023-07-28,3910,154,41
6770,LinkedIn,3849,Content of post #6770 on LinkedIn,2024-05-18,3440,173,2
6771,LinkedIn,2335,Content of post #6771 on LinkedIn,2023-05-29,548,148,39
6772,TikTok,4268,Content of post #6772 on TikTok,2024-02-22,3088,15,311
6773,Twitter,779,Content of post #6773 on Twitter,2024-01-03,3740,115,285
6774,Facebook,1174,Content of post #6774 on Facebook,2024-11-06,4084,167,479
6775,Facebook,4003,Content of post #6775 on Facebook,2024-08-01,869,98,148
6776,Facebook,920,Content of post #6776 on Facebook,2024-10-31,4537,36,318
6777,Twitter,533,Content of post #6777 on Twitter,2024-11-08,2648,182,237
6778,Instagram,670,Content of post #6778 on Instagram,2024-04-01,279,38,27
6779,LinkedIn,1575,Content of post #6779 on LinkedIn,2024-04-10,4850,52,118
6780,Twitter,3681,Content of post #6780 on Twitter,2023-01-05,4892,191,347
6781,Facebook,2724,Content of post #6781 on Facebook,2024-03-20,3996,132,36
6782,Facebook,560,Content of post #6782 on Facebook,2024-09-24,3181,66,288
6783,LinkedIn,1228,Content of post #6783 on LinkedIn,2024-05-31,4162,131,406
6784,Instagram,1180,Content of post #6784 on Instagram,2023-01-07,3960,182,267
6785,Twitter,4605,Content of post #6785 on Twitter,2024-08-15,2461,155,43
6786,Twitter,2324,Content of post #6786 on Twitter,2024-11-21,2299,81,313
6787,TikTok,746,Content of post #6787 on TikTok,2024-05-28,4921,150,426
6788,TikTok,4206,Content of post #6788 on TikTok,2024-08-21,703,103,317
6789,Twitter,1242,Content of post #6789 on Twitter,2023-08-14,1720,70,143
6790,Twitter,1487,Content of post #6790 on Twitter,2023-02-24,4063,146,118
6791,LinkedIn,725,Content of post #6791 on LinkedIn,2023-06-19,664,192,291
6792,TikTok,4557,Content of post #6792 on TikTok,2023-12-20,2263,159,145
6793,Twitter,1270,Content of post #6793 on Twitter,2023-06-21,446,162,273
6794,Facebook,4764,Content of post #6794 on Facebook,2023-06-27,1169,6,414
6795,LinkedIn,616,Content of post #6795 on LinkedIn,2023-05-03,4778,191,95
6796,Facebook,1401,Content of post #6796 on Facebook,2023-04-19,2733,144,253
6797,LinkedIn,1940,Content of post #6797 on LinkedIn,2024-01-20,2385,89,388
6798,Twitter,330,Content of post #6798 on Twitter,2024-12-18,3660,143,72
6799,Twitter,594,Content of post #6799 on Twitter,2024-01-08,2503,102,365
6800,Facebook,3327,Content of post #6800 on Facebook,2023-04-08,285,175,485
6801,Instagram,1688,Content of post #6801 on Instagram,2023-07-15,3057,172,11
6802,Instagram,1714,Content of post #6802 on Instagram,2024-09-28,387,193,57
6803,TikTok,91,Content of post #6803 on TikTok,2023-06-23,1965,53,28
6804,Facebook,3206,Content of post #6804 on Facebook,2024-11-12,4302,47,226
6805,LinkedIn,1381,Content of post #6805 on LinkedIn,2024-12-30,4420,138,98
6806,LinkedIn,63,Content of post #6806 on LinkedIn,2024-04-28,3066,135,217
6807,LinkedIn,1724,Content of post #6807 on LinkedIn,2023-10-16,285,40,475
6808,Instagram,3362,Content of post #6808 on Instagram,2024-07-03,2459,162,346
6809,Instagram,3000,Content of post #6809 on Instagram,2024-01-26,138,57,304
6810,Instagram,1279,Content of post #6810 on Instagram,2024-10-01,3858,55,47
6811,TikTok,811,Content of post #6811 on TikTok,2024-12-06,3661,58,471
6812,LinkedIn,978,Content of post #6812 on LinkedIn,2023-10-26,3078,166,236
6813,LinkedIn,1746,Content of post #6813 on LinkedIn,2023-12-02,4402,32,194
6814,Twitter,2065,Content of post #6814 on Twitter,2023-03-26,3908,41,363
6815,Facebook,4873,Content of post #6815 on Facebook,2024-05-08,473,29,313
6816,Instagram,2228,Content of post #6816 on Instagram,2024-08-13,3935,42,304
6817,LinkedIn,1013,Content of post #6817 on LinkedIn,2023-12-13,4582,36,421
6818,Twitter,3522,Content of post #6818 on Twitter,2024-07-16,1873,168,445
6819,Instagram,2651,Content of post #6819 on Instagram,2024-06-07,4,50,54
6820,Instagram,3988,Content of post #6820 on Instagram,2024-08-27,4607,153,238
6821,TikTok,3278,Content of post #6821 on TikTok,2023-01-10,774,174,264
6822,Facebook,2014,Content of post #6822 on Facebook,2024-02-12,3384,80,123
6823,LinkedIn,4488,Content of post #6823 on LinkedIn,2023-06-23,1514,63,45
6824,LinkedIn,4445,Content of post #6824 on LinkedIn,2024-12-07,3205,136,93
6825,Facebook,4457,Content of post #6825 on Facebook,2024-09-03,2383,124,81
6826,Facebook,3421,Content of post #6826 on Facebook,2023-02-07,691,195,16
6827,Twitter,1472,Content of post #6827 on Twitter,2023-07-29,4534,189,377
6828,Facebook,1334,Content of post #6828 on Facebook,2024-04-23,2370,25,230
6829,Instagram,2600,Content of post #6829 on Instagram,2023-02-14,2309,82,33
6830,Instagram,1380,Content of post #6830 on Instagram,2023-02-20,1289,110,314
6831,TikTok,3764,Content of post #6831 on TikTok,2024-10-28,3310,195,72
6832,Twitter,259,Content of post #6832 on Twitter,2024-09-26,1117,188,477
6833,Twitter,3747,Content of post #6833 on Twitter,2024-12-04,32,184,388
6834,TikTok,2338,Content of post #6834 on TikTok,2023-08-28,626,189,242
6835,Instagram,447,Content of post #6835 on Instagram,2024-05-08,1254,47,58
6836,Facebook,2377,Content of post #6836 on Facebook,2024-07-14,3594,119,341
6837,LinkedIn,3408,Content of post #6837 on LinkedIn,2024-08-10,4940,133,120
6838,TikTok,2939,Content of post #6838 on TikTok,2024-12-30,238,125,86
6839,TikTok,1710,Content of post #6839 on TikTok,2024-11-02,3980,21,110
6840,Facebook,1820,Content of post #6840 on Facebook,2024-11-08,738,30,429
6841,TikTok,3677,Content of post #6841 on TikTok,2023-10-11,3884,22,457
6842,TikTok,3701,Content of post #6842 on TikTok,2023-02-04,4557,190,244
6843,Facebook,726,Content of post #6843 on Facebook,2024-02-22,2177,146,451
6844,TikTok,3632,Content of post #6844 on TikTok,2023-08-09,3999,119,414
6845,TikTok,4554,Content of post #6845 on TikTok,2024-10-02,1733,85,149
6846,Twitter,912,Content of post #6846 on Twitter,2023-08-09,2442,50,196
6847,LinkedIn,99,Content of post #6847 on LinkedIn,2024-04-05,2959,154,260
6848,TikTok,2435,Content of post #6848 on TikTok,2023-08-01,4653,177,167
6849,Facebook,3839,Content of post #6849 on Facebook,2023-11-13,4533,5,34
6850,Instagram,1613,Content of post #6850 on Instagram,2024-06-03,4840,78,412
6851,LinkedIn,332,Content of post #6851 on LinkedIn,2024-07-10,3800,156,451
6852,Instagram,1420,Content of post #6852 on Instagram,2024-11-08,453,34,347
6853,Twitter,1349,Content of post #6853 on Twitter,2025-02-02,4711,86,478
6854,LinkedIn,2189,Content of post #6854 on LinkedIn,2024-07-12,3850,76,204
6855,TikTok,1202,Content of post #6855 on TikTok,2023-01-30,4948,102,115
6856,LinkedIn,3049,Content of post #6856 on LinkedIn,2024-02-01,2786,144,327
6857,Instagram,4775,Content of post #6857 on Instagram,2024-07-15,1586,128,157
6858,Twitter,3133,Content of post #6858 on Twitter,2023-06-19,1737,187,97
6859,Twitter,2665,Content of post #6859 on Twitter,2023-11-05,1795,171,462
6860,LinkedIn,56,Content of post #6860 on LinkedIn,2023-05-21,4472,75,30
6861,Instagram,4579,Content of post #6861 on Instagram,2023-11-04,4107,61,144
6862,TikTok,4749,Content of post #6862 on TikTok,2023-02-23,2751,151,360
6863,Twitter,65,Content of post #6863 on Twitter,2023-10-22,468,42,277
6864,TikTok,4985,Content of post #6864 on TikTok,2024-04-21,4611,67,201
6865,Instagram,1503,Content of post #6865 on Instagram,2023-04-07,3479,159,468
6866,TikTok,1120,Content of post #6866 on TikTok,2024-04-25,2415,95,33
6867,TikTok,2402,Content of post #6867 on TikTok,2025-01-12,2677,11,422
6868,LinkedIn,3255,Content of post #6868 on LinkedIn,2024-04-07,3045,22,346
6869,TikTok,1575,Content of post #6869 on TikTok,2023-03-11,2464,141,400
6870,TikTok,3318,Content of post #6870 on TikTok,2023-05-08,3464,35,393
6871,Facebook,1759,Content of post #6871 on Facebook,2025-01-31,3329,163,189
6872,LinkedIn,1250,Content of post #6872 on LinkedIn,2023-04-09,4849,163,269
6873,Twitter,2487,Content of post #6873 on Twitter,2023-10-24,2307,198,204
6874,Twitter,1574,Content of post #6874 on Twitter,2024-08-22,2083,5,156
6875,Instagram,2764,Content of post #6875 on Instagram,2025-02-06,4593,90,385
6876,Twitter,4822,Content of post #6876 on Twitter,2024-07-19,2743,181,352
6877,Facebook,2742,Content of post #6877 on Facebook,2024-04-25,1310,144,363
6878,TikTok,3240,Content of post #6878 on TikTok,2024-09-08,1106,26,133
6879,TikTok,2383,Content of post #6879 on TikTok,2024-03-08,3207,124,369
6880,Twitter,1770,Content of post #6880 on Twitter,2024-05-12,320,38,345
6881,LinkedIn,2497,Content of post #6881 on LinkedIn,2024-04-08,382,98,41
6882,Instagram,3415,Content of post #6882 on Instagram,2023-11-16,486,198,230
6883,Instagram,3053,Content of post #6883 on Instagram,2024-06-04,2903,27,359
6884,Instagram,4996,Content of post #6884 on Instagram,2023-02-03,445,52,80
6885,LinkedIn,1955,Content of post #6885 on LinkedIn,2023-08-08,4663,47,452
6886,Twitter,68,Content of post #6886 on Twitter,2023-09-01,4278,169,187
6887,Facebook,4079,Content of post #6887 on Facebook,2024-02-27,324,47,363
6888,Twitter,2973,Content of post #6888 on Twitter,2025-02-06,308,14,186
6889,Facebook,2106,Content of post #6889 on Facebook,2023-10-07,1667,193,67
6890,Twitter,1425,Content of post #6890 on Twitter,2023-04-15,746,15,16
6891,Instagram,2186,Content of post #6891 on Instagram,2024-11-03,3703,68,4
6892,TikTok,323,Content of post #6892 on TikTok,2024-11-24,4254,127,231
6893,Instagram,107,Content of post #6893 on Instagram,2025-02-02,4294,83,428
